6.944596578	6.790514423	6.884071202	7.07018352	7.119472687	6.864850228	6.346648059	5.760388995	5.271652263	4.934783568	4.767131095	4.820402638	5.117015845	5.552468176	5.979648943	6.320154742	6.537108996	6.609192415	6.550085739	6.400384661	6.216573021	6.040045475	5.872519223	5.701701604	5.531302774	5.39171334	5.305933598	5.214607116	5.034894835	4.907305624	5.080622232	5.439560371	5.67951769	6.423511133	7.296998494	7.290881761	6.944596578
7.042223523	7.188054058	7.312224544	7.334717608	7.109105226	6.59221348	5.8912386	5.179021975	4.616095014	4.310327407	4.336929949	4.736263885	5.376741183	5.984948235	6.408802801	6.670232742	6.799210264	6.738890632	6.425013173	5.977366016	5.631439814	5.475449613	5.440337138	5.425486751	5.362570126	5.219429858	4.965489735	4.566170205	4.115706676	3.889326229	4.124363	4.811075812	5.412800312	5.619428151	6.150935319	6.75494564	7.042223523
6.348386152	6.75224928	7.020305347	7.063483398	6.819641148	6.320757052	5.706898554	5.143194171	4.765235304	4.71135532	5.079131047	5.787381541	6.559879965	7.135452878	7.412977707	7.40318057	7.083031171	6.380109918	5.453911199	4.729774306	4.439607875	4.482243225	4.648972536	4.77053074	4.745221467	4.527362629	4.115322792	3.585208251	3.128207886	2.941901153	3.131299587	3.783130697	4.759593488	5.395735144	5.596267421	5.907492753	6.348386152
6.089917243	6.455704489	6.688660951	6.63626193	6.245263705	5.640979321	5.059549362	4.685722883	4.591583481	4.783473814	5.218919182	5.774413249	6.308142156	6.7120305	6.852248224	6.579529046	5.830193132	4.777977647	3.882035682	3.490004696	3.548455076	3.82012193	4.095095582	4.229248052	4.145296307	3.836694152	3.370712052	2.890173149	2.558476026	2.450331745	2.559690667	2.943570929	3.71879501	4.676611842	5.341744773	5.727519145	6.089917243
5.455916251	5.733811062	5.76320754	5.483597928	4.950933424	4.3341149	3.803864264	3.471277624	3.390349011	3.542043446	3.841307667	4.194630572	4.542908449	4.826333268	4.918044264	4.660933966	4.055486932	3.393679697	3.04673854	3.10193476	3.390357191	3.721096962	3.956182469	4.000629038	3.816166618	3.442292342	2.992099237	2.611937134	2.402073817	2.360693751	2.429716548	2.601574367	2.978789693	3.631175423	4.379326162	5.001463814	5.455916251
4.307196332	4.518132455	4.51672142	4.302527869	3.94495128	3.540149176	3.160550308	2.864155196	2.713742996	2.741995582	2.913836058	3.151251668	3.381316338	3.5485574	3.591220286	3.451728209	3.179641516	2.976116814	3.008178728	3.246590012	3.558163721	3.824606961	3.956178234	3.892067937	3.629267052	3.240273932	2.848592706	2.57024139	2.453658059	2.467136835	2.544314995	2.643758413	2.793638431	3.072161244	3.487393079	3.936854675	4.307196332
3.721908496	3.882673679	3.928768454	3.85264144	3.683414706	3.462770111	3.226977337	3.015821776	2.881503663	2.86333437	2.949895696	3.083878334	3.204762774	3.274321794	3.271553321	3.196756148	3.104197539	3.095735236	3.226115192	3.451299928	3.685026348	3.846868667	3.870019861	3.719898032	3.423633829	3.069252557	2.764218167	2.583733962	2.54225083	2.603555712	2.713423365	2.827580318	2.933937808	3.063464399	3.252922658	3.490901215	3.721908495
3.645872685	3.762306584	3.81765132	3.799080774	3.715419769	3.588518325	3.443800776	3.309706186	3.2175539	3.187829227	3.212962446	3.263284729	3.309887865	3.333698385	3.322781866	3.281761386	3.246739155	3.269505067	3.369559423	3.514439571	3.64498495	3.699332607	3.629633834	3.428208453	3.143809496	2.860684097	2.654917941	2.563785212	2.58262105	2.681172934	2.82221063	2.971490134	3.106083223	3.226779722	3.353932824	3.498827612	3.645872685
3.620463933	3.702529687	3.746216044	3.741454467	3.690989927	3.608268548	3.511250999	3.418159785	3.344549337	3.298188919	3.276191774	3.270917766	3.276825668	3.287553043	3.291671609	3.282144466	3.271143306	3.283691417	3.330152778	3.390650153	3.424227237	3.387467006	3.256816562	3.048979942	2.818538981	2.628109383	2.518121961	2.49833268	2.55686736	2.673111124	2.825192115	2.99065998	3.147879452	3.284775372	3.404809005	3.51690963	3.620463933
3.451849863	3.51685353	3.554717444	3.558227383	3.52737413	3.469683021	3.396414749	3.318497851	3.24412413	3.177990865	3.122866972	3.082619096	3.062084532	3.061678187	3.072746948	3.082369961	3.08534791	3.087150906	3.0911661	3.086364508	3.04980175	2.961584807	2.822561379	2.660833628	2.517723383	2.4249084	2.393509501	2.418867012	2.490315323	2.597457148	2.730809047	2.87869883	3.025823051	3.158432365	3.271688767	3.368707056	3.451849863
3.145185497	3.207526696	3.250014226	3.26607905	3.253453292	3.215181563	3.157613621	3.08766956	3.011342365	2.933876706	2.860982618	2.799579445	2.756433342	2.734583121	2.729913956	2.731956876	2.730155203	2.719234507	2.697048744	2.659318226	2.60044237	2.521114631	2.43425513	2.360778307	2.317504874	2.30908726	2.330189784	2.372719678	2.431101037	2.503444845	2.589537667	2.687356063	2.790881001	2.892049027	2.9854443	3.069943701	3.145185497
2.778646164	2.841294776	2.891444584	2.921422046	2.926879728	2.907721038	2.86712564	2.809854662	2.741082755	2.66610082	2.59044657	2.51982326	2.459409315	2.412472961	2.378701842	2.353676164	2.330990336	2.30588123	2.277153458	2.246800969	2.219626729	2.203109791	2.204983347	2.228373064	2.268845297	2.316687621	2.362196673	2.399655706	2.428370407	2.45168032	2.475096144	2.504110705	2.542279266	2.590527115	2.647844525	2.711930558	2.778646164
2.458129818	2.511073609	2.561062559	2.598937935	2.618529908	2.617402488	2.596346806	2.558223457	2.506854806	2.446296277	2.380462505	2.312991609	2.247232072	2.186152288	2.132017041	2.086133985	2.049367638	2.023500266	2.012319943	2.021199239	2.054978282	2.114899385	2.196076413	2.287454891	2.374994363	2.446223098	2.49337445	2.514026965	2.510171581	2.487053631	2.452377233	2.415594805	2.38666937	2.37408959	2.382716282	2.412427529	2.458129818
2.285897921	2.313841407	2.348814444	2.381616343	2.405185416	2.415406656	2.410957123	2.392561062	2.362097988	2.32188099	2.274256011	2.221556029	2.166342081	2.111752682	2.061751492	2.021185564	1.995707661	1.991500207	2.01442778	2.068269749	2.15237902	2.260017101	2.378791248	2.493525072	2.590208786	2.658973255	2.694992003	2.697751526	2.669874487	2.61640577	2.544742924	2.464706756	2.387899395	2.325785463	2.286896266	2.274486402	2.28589792
2.310514155	2.306093764	2.314672587	2.32932393	2.343894408	2.353890459	2.356695516	2.351310108	2.337885267	2.317287555	2.290847652	2.26034701	2.22820318	2.197733364	2.173328092	2.160365787	2.164731353	2.19185038	2.245263153	2.325025306	2.4265731	2.540808548	2.655719943	2.759001825	2.840533717	2.893754327	2.915741321	2.906513763	2.868274661	2.805057851	2.722808643	2.629526625	2.534899866	2.449032354	2.380438932	2.334102591	2.310514155
2.494915427	2.465888005	2.449557325	2.442416924	2.440744511	2.441272647	2.441558407	2.440083363	2.43618494	2.429933504	2.422040591	2.413835642	2.407294664	2.405058279	2.41034714	2.426681125	2.457344776	2.504622168	2.568946618	2.648235123	2.737722742	2.830491062	2.918605344	2.994486352	3.052046069	3.087280065	3.098309684	3.085102257	3.049154412	2.993319502	2.921781662	2.840015483	2.754501075	2.672043117	2.598760878	2.539051623	2.494915427
2.742100799	2.706396604	2.678939526	2.658885772	2.644988643	2.635897797	2.630399374	2.627575281	2.626887755	2.628209503	2.631819943	2.638378482	2.648871784	2.664520643	2.686627477	2.71635409	2.754439936	2.800902025	2.854787977	2.914065597	2.975713036	3.036019064	3.091033133	3.137053682	3.171038192	3.190861443	3.195413794	3.184584052	3.159188662	3.120890382	3.072110937	3.015906391	2.955763479	2.895294777	2.837860051	2.78618888	2.742100799
2.952118411	2.927963347	2.907081631	2.889721202	2.875952481	2.865724482	2.858923066	2.855422892	2.855126879	2.85799006	2.864026351	2.873298251	2.885890147	2.901867266	2.921223297	2.943822741	2.969346053	2.997247788	3.026738266	3.056796694	3.086218866	3.11369557	3.137911688	3.157651706	3.17189708	3.179904086	3.181255627	3.175885749	3.164078648	3.146444914	3.123878031	3.097491174	3.068539625	3.038330601	3.008130248	2.979077796	2.952118411
3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807	3.057695807
2.874458136	2.887065711	2.903354764	2.923257668	2.946549916	2.972807225	3.00137821	3.031379737	3.061719258	3.09114453	3.118317847	3.141909156	3.160699279	3.173685078	3.180171582	3.179841358	3.172787472	3.159502914	3.140825699	3.117847478	3.091800739	3.063943536	3.035459505	3.007385355	2.980570781	2.955668809	2.933149613	2.913329273	2.896405249	2.882492498	2.871656608	2.863941795	2.859393479	2.858074006	2.860070487	2.865492576	2.874458136
2.642695396	2.655478088	2.674353471	2.7004038	2.73441192	2.776593169	2.826383643	2.882334367	2.942133397	3.002746815	3.060649722	3.112117429	3.15355806	3.181877474	3.194855955	3.191486844	3.1721918	3.138822595	3.094404491	3.042661327	2.987443147	2.932207184	2.879668682	2.831664599	2.789202576	2.752626679	2.721825129	2.696422691	2.675926451	2.659819149	2.647612044	2.638879099	2.633294392	2.630685801	2.631103728	2.63488692	2.642695396
2.438344724	2.440279816	2.447369802	2.463011163	2.490415872	2.53182281	2.587824443	2.657000658	2.735943211	2.819614825	2.901894116	2.976164821	3.03590342	3.075325453	3.090166015	3.078540135	3.041611199	2.983678303	2.911449299	2.832657506	2.75452433	2.682605425	2.620297315	2.568958404	2.528408575	2.49754684	2.474896032	2.458974342	2.448470205	2.442251953	2.439280307	2.438510546	2.438869065	2.439360168	2.43930733	2.438672102	2.438344724
2.34600157	2.331994086	2.317254984	2.308122607	2.311378951	2.332667195	2.375007667	2.437897593	2.517260393	2.606154229	2.695867782	2.777002066	2.840375379	2.87792046	2.88387131	2.856241116	2.797986647	2.716922383	2.623965721	2.530390942	2.445382988	2.374770226	2.320972298	2.283711243	2.261015325	2.250196762	2.248609935	2.254082956	2.264995724	2.280059782	2.297932046	2.316850944	2.334491305	2.348167401	2.355383981	2.354602047	2.34600157
2.419724367	2.393429416	2.35631968	2.317125569	2.286098784	2.272676137	2.283072856	2.318652507	2.37561279	2.445942331	2.519104331	2.583773776	2.62928115	2.646956122	2.631766246	2.58405568	2.510193994	2.420952532	2.328156025	2.241744678	2.168647658	2.112967474	2.076395282	2.058527422	2.057337846	2.069947663	2.093483504	2.12567266	2.164937072	2.20997369	2.259028614	2.309229978	2.356365747	2.395307268	2.420976947	2.429567985	2.419724367
2.649142088	2.621060991	2.57134714	2.509598317	2.448003179	2.398486644	2.369614975	2.364504328	2.380416099	2.409861885	2.442542568	2.467479666	2.475104744	2.459468826	2.420408615	2.364187562	2.300585861	2.237355359	2.177017771	2.119156449	2.064901553	2.018646613	1.986245614	1.972217597	1.978201838	2.003188042	2.044793578	2.100527578	2.168314447	2.246110294	2.330947071	2.418077644	2.500893866	2.571784441	2.62346051	2.650229356	2.649142088
2.967295482	2.94942898	2.901580288	2.832791094	2.755658106	2.682778189	2.622885743	2.578756972	2.547699879	2.523680688	2.499555683	2.468855797	2.427892392	2.378791575	2.331550189	2.300311655	2.292113986	2.297561253	2.29605486	2.271634264	2.223148503	2.162259318	2.105399345	2.06670183	2.054525001	2.071316879	2.115494741	2.183716199	2.272261152	2.377058013	2.492769466	2.612028577	2.72588822	2.825348294	2.902598085	2.951351561	2.967295482
3.290715476	3.292325107	3.258053466	3.195563692	3.11774894	3.037683444	2.963014106	2.893548284	2.823613809	2.747226634	2.662237107	2.571587637	2.483976078	2.416197062	2.39237356	2.430383944	2.519510783	2.616466534	2.672933804	2.665718335	2.601934772	2.505946679	2.405389991	2.323082975	2.273820383	2.264103948	2.293837363	2.358993866	2.453823557	2.571570264	2.703890286	2.840529466	2.970921316	3.086798375	3.182497844	3.25256458	3.290715476
3.548514191	3.575487136	3.560394955	3.508520462	3.433952356	3.35195763	3.270302878	3.185706253	3.087988577	2.969258641	2.831982398	2.691199877	2.573142143	2.514090401	2.551286542	2.693749742	2.894391761	3.070039708	3.157876561	3.145011692	3.055312504	2.924944002	2.787297331	2.667713326	2.582987785	2.542030409	2.546828149	2.594256081	2.678162416	2.79027488	2.9197088	3.053323772	3.179671721	3.294028757	3.396758237	3.484962827	3.548514191
3.686338983	3.744301341	3.750369808	3.705042352	3.624252799	3.527584697	3.425361928	3.31446322	3.184699277	3.03012464	2.858483496	2.695119175	2.582315868	2.573638517	2.710052612	2.973670658	3.271061777	3.49251306	3.583104528	3.551568122	3.438386743	3.287938031	3.135553467	3.003976603	2.905514398	2.846090469	2.82769536	2.849454516	2.908079926	2.996879425	3.103715631	3.21195488	3.309201444	3.398147486	3.491925491	3.593653539	3.686338982
3.682260857	3.786455709	3.820237743	3.775051997	3.669989563	3.532620244	3.37913068	3.211108095	3.026972157	2.833385285	2.649237616	2.507076812	2.455629536	2.55148722	2.818355687	3.194221545	3.549565483	3.779271807	3.854218938	3.801553823	3.670282148	3.51041422	3.361224618	3.243680383	3.161365138	3.109510408	3.083617514	3.083172067	3.110277325	3.163501095	3.230727972	3.290055617	3.327727827	3.361269295	3.429184704	3.546192983	3.682260857
3.641470777	3.839794846	3.925368154	3.877430544	3.727023407	3.524430029	3.303959199	3.07836383	2.85360385	2.640516037	2.464314212	2.370280784	2.414407638	2.637414846	3.014950512	3.431940079	3.756188279	3.928667823	3.957578838	3.874780233	3.722741813	3.552592407	3.411256299	3.322791499	3.282352352	3.268750723	3.262280582	3.256221575	3.256761208	3.269705325	3.283541565	3.26928521	3.215438283	3.172960595	3.227299967	3.404583798	3.641470777
